"id","budget","runtime","vote_count","vote_average","title","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","year","month"
117,25000000,119,1384,7.6,"The Untouchables",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1987,"Jun"
6977,25000000,122,3003,7.7,"No Country for Old Men",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2007,"Nov"
168530,25000000,99,853,6.1,"Ride Along",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Jan"
634,25000000,97,1356,6.5,"Bridget Jones's Diary",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,"Apr"
392,25000000,121,951,6.8,"Chocolat",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000,"Dec"
10327,45000000,95,377,5.1,"Legally Blonde 2: Red, White & Blonde",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Jul"
88042,25000000,104,210,5.7,"Parental Guidance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Dec"
41630,25000000,107,1331,6.1,"No Strings Attached",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,"Jan"
11969,25000000,130,626,7.4,"Tombstone",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1993,"Dec"
2085,25000000,115,330,6,"Romeo Must Die",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,"Mar"
794,2800000,111,476,7.2,"The Omen",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1976,"Jun"
9286,25000000,93,974,5.8,"Final Destination 3",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2006,"Feb"
77877,25000000,101,946,6.8,"The Lucky One",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012,"Apr"
1265,60000000,96,1113,7,"Bridge to Terabithia",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2007,"Feb"
866,25000000,106,1223,7.2,"Finding Neverland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Oct"
175555,0,100,35,7,"A Madea Christmas",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,"Dec"
75174,25000000,117,1451,6.4,"The Grey",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2012,"Jan"
11096,25000000,101,440,6.1,"Hide and Seek",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2005,"Jan"
8699,26000000,94,1493,6.7,"Anchorman: The Legend of Ron Burgundy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Jul"
769,25000000,145,3128,8.2,"GoodFellas",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,"Sep"
10923,28000000,102,284,5,"Agent Cody Banks",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Mar"
11283,25000000,97,711,6.4,"Nanny McPhee",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2005,"Oct"
111,25000000,170,2948,8,"Scarface",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1983,"Dec"
11676,25000000,97,174,6.3,"Nothing to Lose",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Jul"
746,23000000,163,355,7.4,"The Last Emperor",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1987,"Oct"
77866,25000000,109,770,6.1,"Contraband",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012,"Jan"
9416,0,97,87,5.9,"Money Talks",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Aug"
7345,25000000,158,1537,7.9,"There Will Be Blood",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Dec"
14317,35000000,85,44,5.8,"The Wild Thornberrys Movie",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,"Dec"
20694,0,84,61,5.6,"Rugrats Go Wild",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,"Jun"
12277,25000000,86,112,5.5,"Undercover Brother",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,"May"
9779,25000000,119,386,6.3,"The Sisterhood of the Traveling Pants",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Jun"
2140,25000000,98,298,6.4,"Kiss of the Dragon",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,"Jul"
12620,25000000,97,529,5.6,"The House Bunny",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,"Aug"
14177,25000000,105,115,5.4,"Beauty Shop",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,"Jun"
198185,25000000,124,259,6.6,"Million Dollar Arm",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,"May"
227156,25000000,94,1798,6.4,"The Giver",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,"Aug"
10735,0,105,368,5.8,"What a Girl Wants",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Mar"
11351,17000000,104,299,5.5,"Jeepers Creepers 2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2003,"Aug"
10030,25000000,101,444,5.5,"Good Luck Chuck",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007,"Sep"
10623,25000000,101,236,5.8,"Cradle 2 the Grave",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,"Feb"
590,25000000,114,451,7,"The Hours",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,"Dec"
9655,20000000,105,671,6.4,"She's the Man",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2006,"Mar"
1268,25000000,90,663,6.1,"Mr. Bean's Holiday",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,"Mar"
11237,20000000,97,199,4.9,"Anacondas: The Hunt for the Blood Orchid",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2004,"Aug"
190955,25500000,128,171,6,"Blood Ties",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,"Aug"
5123,25000000,114,797,7.1,"August Rush",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Nov"
4518,30000000,124,334,7.1,"Elizabeth",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1998,"Sep"
11932,25000000,89,350,5.5,"Bride of Chucky",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,"Oct"
11165,25485000,144,147,6.9,"Tora! Tora! Tora!",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1970,"Jan"
6116,25000000,93,123,4.7,"Spice World",0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1997,"Dec"
57431,25000000,81,325,5.4,"The Sitter",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Dec"
21724,0,83,71,4.7,"Dance Flick",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,"May"
278,25000000,142,8205,8.5,"The Shawshank Redemption",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,"Sep"
9290,21150000,92,146,4.7,"Crocodile Dundee in Los Angeles",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,"Apr"
11543,27000000,113,244,6.7,"Kingpin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Jul"
284536,25000000,111,543,5.7,"The Gambler",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,"Dec"
152737,25000000,121,483,6.9,"August: Osage County",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,"Dec"
13374,25000000,98,185,5.9,"Ice Princess",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005,"Mar"
8976,30000000,107,318,6.5,"A Lot Like Love",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Apr"
319888,23000000,106,661,7.2,"Eddie the Eagle",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,"Feb"
9469,25000000,136,134,6.7,"He Got Game",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"May"
1909,25000000,97,183,6.2,"Don Juan DeMarco",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1994,"Oct"
22971,25000000,115,1262,6.6,"Dear John",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2010,"Feb"
34813,25000000,97,515,6.2,"The Losers",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2010,"Apr"
46261,25000000,99,341,5.4,"Don't Be Afraid of the Dark",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2010,"Nov"
10431,25000000,103,414,6,"War",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,"Aug"
8051,25000000,95,530,6.9,"Punch-Drunk Love",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2002,"Oct"
9352,25000000,93,656,6.5,"EuroTrip",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Feb"
10167,13000000,98,82,4.6,"Half Past Dead",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,"Nov"
18147,26000000,90,66,5.4,"Unaccompanied Minors",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,"Dec"
17170,0,107,28,4.7,"Bright Lights, Big City",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,"Apr"
18975,0,90,54,5,"The Adventures of Pinocchio",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1996,"Jul"
15487,25000000,120,110,6.9,"The Greatest Game Ever Played",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005,"Sep"
22825,30000000,115,597,5.4,"The Box",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2009,"Sep"
11152,8000000,91,265,5.6,"The Ruins",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2008,"Apr"
1831,25000000,108,29,4.3,"The Next Best Thing",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Mar"
43931,25000000,107,147,5.2,"My Soul to Take",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2010,"Oct"
10591,25000000,108,824,6.3,"The Girl Next Door",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Apr"
10861,25000000,100,101,5.2,"Maximum Risk",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,"Sep"
12770,0,85,46,4.4,"Stealing Harvard",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,"Sep"
276907,25000000,131,973,6.7,"Legend",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Sep"
10074,0,88,313,6.3,"Hot Rod",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Aug"
65055,28000000,91,132,4.9,"Shark Night",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011,"Sep"
10397,25,145,59,7,"Angela's Ashes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,"Dec"
200505,25000000,109,304,6.5,"Draft Day",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,"Apr"
11954,25000000,116,135,6.2,"Lifeforce",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1985,"Jun"
60309,25000000,122,137,6.2,"The Conspirator",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2010,"Sep"
9787,25000000,107,210,7,"Lords of Dogtown",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Jun"
293646,25000000,120,378,6,"The 33",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,"Aug"
6978,25000000,99,705,7.1,"Big Trouble in Little China",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1986,"May"
133698,0,104,194,5.6,"Fly Me to the Moon",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,"Oct"
59440,25000000,140,1272,7.7,"Warrior",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,"Sep"
1770,28000000,132,97,6.7,"Michael Collins",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1996,"Oct"
10655,0,254,90,6.6,"Gettysburg",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1993,"Oct"
8988,25000000,113,82,6.1,"Stop-Loss",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2008,"Mar"
15992,25000000,99,45,4.6,"Abandon",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2002,"Oct"
17707,25000000,100,111,6.2,"Brokedown Palace",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1999,"Aug"
77883,14000000,92,498,5.8,"The Possession",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2012,"Aug"
40001,25000000,105,25,5.3,"Mrs. Winterbourne",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996,"Apr"
64639,25000000,110,144,5.5,"Straw Dogs",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011,"Sep"
9903,25000000,116,60,6.4,"The Hoax",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Oct"
21338,0,92,34,5.7,"Stone Cold",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,"May"
20766,32000000,111,1087,6.8,"The Road",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,"Nov"
24264,25000000,117,22,5,"Sheena",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1984,"Aug"
19803,0,95,28,5.5,"Underclassman",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Sep"
20309,25000000,95,47,4.8,"Say It Isn't So",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,"Mar"
9912,25000000,127,166,7.3,"The World's Fastest Indian",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Oct"
9067,25000000,98,138,5.5,"Tank Girl",1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995,"Mar"
27360,0,95,14,5.1,"King's Ransom",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Apr"
8338,25000000,121,387,6.4,"Blindness",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2008,"May"
168705,25000000,95,118,3.5,"BloodRayne",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2005,"Oct"
72113,25000000,80,738,7,"Carnage",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,"Sep"
9729,25000000,107,66,5.9,"Where the Truth Lies",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2005,"Oct"
94352,0,91,58,6.1,"Cirque du Soleil: Worlds Away",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2012,"Nov"
22256,25000000,117,19,6.2,"Without Limits",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"Sep"
12404,25000000,114,49,6.6,"Me and Orson Welles",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009,"Nov"
152742,13500000,124,704,7.7,"The Best Offer",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2013,"Jan"
11699,25000000,122,326,6,"The Bad Lieutenant: Port of Call - New Orleans",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,"Sep"
49953,0,88,151,5.6,"A Turtle's Tale: Sammy's Adventures",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,"Aug"
48034,25000000,154,380,7.1,"Little White Lies",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,"Oct"
39845,0,117,21,6,"Love Ranch",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,"Jun"
36696,25000000,85,10,6.3,"Space Dogs",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,"Mar"
109091,25000000,117,712,5,"The Counselor",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,"Oct"
38543,25000000,121,227,6.2,"Ironclad",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,"Mar"
33157,25000000,128,31,7,"Waterloo",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1970,"Oct"
290864,25000000,100,114,6.5,"Kung Fu Jungle",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Oct"
242166,25000000,100,26,4.1,"Red Sky",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Mar"
859,14000000,119,257,7,"Dangerous Liaisons",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1988,"Dec"
83770,25000000,137,301,5.5,"On the Road",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,"May"
168,24000000,119,477,6.9,"Star Trek IV: The Voyage Home",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986,"Nov"
1246,24000000,102,835,6.5,"Rocky Balboa",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Dec"
4233,24000000,120,840,6.1,"Scream 2",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1997,"Dec"
174751,25000000,98,285,5.4,"Jane Got a Gun",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,"Jan"
184098,24000000,105,225,6.4,"Think Like a Man Too",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jun"
2069,41300000,98,531,6.2,"The Whole Nine Yards",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Feb"
1788,8200000,107,505,6.4,"Footloose",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1984,"Feb"
11635,24000000,91,541,6.6,"Old School",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Feb"
177,24000000,137,341,7.2,"The Fisher King",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,"Sep"
3600,65000000,100,374,5.1,"I Still Know What You Did Last Summer",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1998,"Nov"
2621,24000000,115,67,6.1,"Return to Me",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000,"Apr"
10358,24000000,102,721,6.1,"Zack and Miri Make a Porno",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Sep"
10480,24000000,108,111,5.9,"Nurse Betty",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,"Sep"
10313,24000000,93,742,5.9,"The Men Who Stare at Goats",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,"Oct"
18828,0,88,24,5.5,"Double Take",1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,"Jan"
3558,40000000,127,721,7.6,"Girl, Interrupted",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,"Dec"
13476,17000000,95,160,5.5,"Win a Date with Tad Hamilton!",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,"Jan"
10208,24000000,87,92,5.8,"Muppets from Space",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1999,"Jul"
24961,24000000,134,58,5.9,"The Wiz",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1978,"Oct"
20697,24000000,107,49,4.7,"Ready to Rumble",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"Apr"
20761,24000000,124,53,5.7,"Play It to the Bone",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,"Dec"
70868,24000000,89,141,5,"I Don't Know How She Does It",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,"Sep"
43593,24000000,88,581,5.3,"Piranha 3D",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,"Aug"
6478,23000000,118,55,6.5,"Beyond the Sea",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2004,"Dec"
40688,24000000,93,19,4.1,"Meet the Deedles",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,"Mar"
26672,28000000,72,26,6.8,"The Thief and the Cobbler",0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1993,"Sep"
45881,0,120,15,5.4,"The Bridge of San Luis Rey",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,"Jan"
41283,24000000,98,568,6.1,"Faster",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2010,"Nov"
4935,24000000,119,1991,8.2,"Howl's Moving Castle",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,"Nov"
19908,23600000,88,3550,7.2,"Zombieland",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009,"Oct"
10663,23000000,90,512,5.9,"The Waterboy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,"Nov"
1891,18000000,124,5879,8.2,"The Empire Strikes Back",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980,"May"
9737,19000000,118,1699,6.5,"Bad Boys",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,"Apr"
37137,23000000,85,546,6.6,"The Naked Gun 2½: The Smell of Fear",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,"Jun"
9532,23000000,98,1378,6.4,"Final Destination",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,"Mar"
10316,12500000,101,910,6.5,"The Ides of March",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,"Sep"
2787,23000000,108,1789,6.7,"Pitch Black",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2000,"Feb"
12658,23000000,97,118,6,"Someone Like You...",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,"Mar"
152601,23000000,126,4097,7.9,"Her",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2013,"Dec"
10866,23000000,97,325,6.3,"Joy Ride",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2001,"Oct"
227707,25000000,99,73,5.1,"The Adventurer: The Curse of the Midas Box",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2013,"Dec"
21349,23000000,114,66,5.9,"Anywhere But Here",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1999,"Nov"
19150,0,88,11,6.4,"The Crew",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Aug"
70435,23000000,93,505,5.6,"Haywire",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,"Nov"
580,23000000,89,224,3.5,"Jaws: The Revenge",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1987,"Jul"
9819,0,98,124,6.6,"Marvin's Room",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Dec"
13579,0,94,11,6.5,"The Longshots",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,"Aug"
20024,23000000,102,55,6.6,"The End of the Affair",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,"Dec"
2453,23000000,98,82,6.1,"Harley Davidson and the Marlboro Man",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,"Aug"
6973,23000000,124,261,6.6,"In the Valley of Elah",0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2007,"Aug"
11156,0,110,246,6.6,"Coco Before Chanel",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2009,"Apr"
354110,11000000,90,101,5.8,"Forsaken",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,"Sep"
22215,23000000,86,56,5.9,"Cheri",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009,"Feb"
11632,23000000,141,73,5.5,"Vanity Fair",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,"Sep"
30596,23000000,139,57,6.5,"Bodyguards and Assassins",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2009,"Dec"
3021,25000000,104,1343,6.5,"1408",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2007,"Jul"
957,22700000,96,902,6.7,"Spaceballs",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1987,"Jun"
256917,22500000,112,431,6.8,"The Water Diviner",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,"Dec"
251,22000000,127,1339,6.9,"Ghost",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1990,"Jul"
544,23000000,119,1590,6.5,"There's Something About Mary",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,"Jul"
11395,22000000,97,489,6.3,"The Santa Clause",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1994,"Nov"
14635,20000000,127,110,6.5,"The Rookie",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2002,"Mar"
13680,22000000,110,428,6,"The Game Plan",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,"Sep"
688,24000000,135,385,7.3,"The Bridges of Madison County",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1995,"May"
11090,22000000,84,304,4.6,"The Animal",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,"Jun"
783,22000000,191,716,7.4,"Gandhi",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1982,"Nov"
228194,22000000,122,508,7.3,"The Hundred-Foot Journey",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,"Aug"
1642,22000000,114,354,5.6,"The Net",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1995,"Jul"
10950,22000000,132,530,7.2,"I Am Sam",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,"Dec"
235260,22000000,138,83,5.9,"Son of God",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,"Feb"
277,22000000,121,2512,6.6,"Underworld",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2003,"Sep"
