"movie_id","original_title","genre","runtime","vote_average","vote_count","title","budget","profit","year"
56288,"Spy Kids: All the Time in the World","Action",89,4.4,222,"Spy Kids: All the Time in the World",27,58564310,2011
303858,"Money Monster","Thriller",98,6.5,1068,"Money Monster",27,66282604,2016
1613,"The 51st State","Thriller",93,5.9,173,"The 51st State",2.8e-05,-14,2001
1613,"The 51st State","Action",93,5.9,173,"The 51st State",2.8e-05,-14,2001
1613,"The 51st State","Comedy",93,5.9,173,"The 51st State",2.8e-05,-14,2001
1613,"The 51st State","Crime",93,5.9,173,"The 51st State",2.8e-05,-14,2001
31582,"Flawless","Comedy",112,5.9,56,"Flawless",0,4488529,1999
31582,"Flawless","Drama",112,5.9,56,"Flawless",0,4488529,1999
16617,"Mindhunters","Mystery",106,6.3,333,"Mindhunters",27,-5851171,2004
16617,"Mindhunters","Thriller",106,6.3,333,"Mindhunters",27,-5851171,2004
16617,"Mindhunters","Crime",106,6.3,333,"Mindhunters",27,-5851171,2004
8944,"What Just Happened","Comedy",104,5.2,127,"What Just Happened",25,-18326578,2008
8944,"What Just Happened","Drama",104,5.2,127,"What Just Happened",25,-18326578,2008
41488,"The Statement","Drama",120,5.9,23,"The Statement",0,0,2003
41488,"The Statement","Thriller",120,5.9,23,"The Statement",0,0,2003
14560,"Paul Blart: Mall Cop","Action",91,5.2,788,"Paul Blart: Mall Cop",26,157293131,2009
14560,"Paul Blart: Mall Cop","Adventure",91,5.2,788,"Paul Blart: Mall Cop",26,157293131,2009
14560,"Paul Blart: Mall Cop","Comedy",91,5.2,788,"Paul Blart: Mall Cop",26,157293131,2009
14560,"Paul Blart: Mall Cop","Family",91,5.2,788,"Paul Blart: Mall Cop",26,157293131,2009
10330,"Freaky Friday","Comedy",97,6,879,"Freaky Friday",26,84230332,2003
6957,"The 40 Year Old Virgin","Comedy",116,6.2,1983,"The 40 Year Old Virgin",26,83449237,2005
6957,"The 40 Year Old Virgin","Romance",116,6.2,1983,"The 40 Year Old Virgin",26,83449237,2005
1934,"Shakespeare in Love","Romance",122,6.8,796,"Shakespeare in Love",25,264317794,1998
1934,"Shakespeare in Love","History",122,6.8,796,"Shakespeare in Love",25,264317794,1998
169917,"A Walk Among the Tombstones","Crime",113,6.2,1131,"A Walk Among the Tombstones",28,25181600,2014
169917,"A Walk Among the Tombstones","Drama",113,6.2,1131,"A Walk Among the Tombstones",28,25181600,2014
169917,"A Walk Among the Tombstones","Mystery",113,6.2,1131,"A Walk Among the Tombstones",28,25181600,2014
169917,"A Walk Among the Tombstones","Thriller",113,6.2,1131,"A Walk Among the Tombstones",28,25181600,2014
951,"Kindergarten Cop","Comedy",111,5.8,628,"Kindergarten Cop",15,186957688,1990
10189,"Pineapple Express","Action",111,6.6,1148,"Pineapple Express",27,74624843,2008
10189,"Pineapple Express","Comedy",111,6.6,1148,"Pineapple Express",27,74624843,2008
9454,"EverAfter","Drama",121,6.8,399,"Ever After: A Cinderella Story",26,39705772,1998
9454,"EverAfter","Romance",121,6.8,399,"Ever After: A Cinderella Story",26,39705772,1998
9454,"EverAfter","Comedy",121,6.8,399,"Ever After: A Cinderella Story",26,39705772,1998
2055,"Open Range","Western",139,7,262,"Open Range",22,46296293,2003
1551,"Flatliners","Drama",115,6.3,404,"Flatliners",26,35489265,1990
1551,"Flatliners","Horror",115,6.3,404,"Flatliners",26,35489265,1990
1551,"Flatliners","Science Fiction",115,6.3,404,"Flatliners",26,35489265,1990
1551,"Flatliners","Thriller",115,6.3,404,"Flatliners",26,35489265,1990
5902,"A Bridge Too Far","Drama",175,6.9,207,"A Bridge Too Far",22,28750000,1977
5902,"A Bridge Too Far","History",175,6.9,207,"A Bridge Too Far",22,28750000,1977
5902,"A Bridge Too Far","War",175,6.9,207,"A Bridge Too Far",22,28750000,1977
11460,"Red Eye","Horror",85,6.2,455,"Red Eye",26,31891803,2005
11460,"Red Eye","Thriller",85,6.2,455,"Red Eye",26,31891803,2005
9358,"Final Destination 2","Horror",90,5.9,1023,"Final Destination 2",26,64426405,2003
9358,"Final Destination 2","Mystery",90,5.9,1023,"Final Destination 2",26,64426405,2003
134,"O Brother, Where Art Thou?","Action",106,7.3,1112,"O Brother, Where Art Thou?",26,45868327,2000
134,"O Brother, Where Art Thou?","Adventure",106,7.3,1112,"O Brother, Where Art Thou?",26,45868327,2000
134,"O Brother, Where Art Thou?","Comedy",106,7.3,1112,"O Brother, Where Art Thou?",26,45868327,2000
22894,"Legion","Horror",100,5.2,629,"Legion",26,41918658,2010
134374,"Pain & Gain","Thriller",130,6.1,1573,"Pain & Gain",25,61175291,2013
134374,"Pain & Gain","Crime",130,6.1,1573,"Pain & Gain",25,61175291,2013
134374,"Pain & Gain","Action",130,6.1,1573,"Pain & Gain",25,61175291,2013
1901,"In Good Company","Comedy",109,5.9,194,"In Good Company",0,0,2004
1901,"In Good Company","Drama",109,5.9,194,"In Good Company",0,0,2004
1901,"In Good Company","Romance",109,5.9,194,"In Good Company",0,0,2004
15028,"Clockstoppers","Adventure",94,4.9,89,"Clockstoppers",26,12793283,2002
15028,"Clockstoppers","Family",94,4.9,89,"Clockstoppers",26,12793283,2002
15028,"Clockstoppers","Science Fiction",94,4.9,89,"Clockstoppers",26,12793283,2002
15028,"Clockstoppers","Thriller",94,4.9,89,"Clockstoppers",26,12793283,2002
11509,"Silverado","Action",127,7.1,146,"Silverado",26,-2.6e+07,1985
11509,"Silverado","Crime",127,7.1,146,"Silverado",26,-2.6e+07,1985
11509,"Silverado","Drama",127,7.1,146,"Silverado",26,-2.6e+07,1985
11509,"Silverado","Western",127,7.1,146,"Silverado",26,-2.6e+07,1985
7445,"Brothers","Drama",104,6.8,633,"Brothers",26,17318349,2009
7445,"Brothers","Thriller",104,6.8,633,"Brothers",26,17318349,2009
7445,"Brothers","War",104,6.8,633,"Brothers",26,17318349,2009
17047,"Agent Cody Banks 2: Destination London","Comedy",100,5.2,144,"Agent Cody Banks 2: Destination London",26,2818995,2004
62838,"New Year's Eve","Comedy",118,5.7,718,"New Year's Eve",56,86044638,2011
62838,"New Year's Eve","Romance",118,5.7,718,"New Year's Eve",56,86044638,2011
2057,"Original Sin","Drama",118,5.8,198,"Original Sin",42,-6597680,2001
2057,"Original Sin","Thriller",118,5.8,198,"Original Sin",42,-6597680,2001
2057,"Original Sin","Mystery",118,5.8,198,"Original Sin",42,-6597680,2001
2057,"Original Sin","Romance",118,5.8,198,"Original Sin",42,-6597680,2001
70436,"The Raven","Crime",111,6.1,426,"The Raven",26,3657751,2012
70436,"The Raven","Thriller",111,6.1,426,"The Raven",26,3657751,2012
70436,"The Raven","Mystery",111,6.1,426,"The Raven",26,3657751,2012
16784,"Welcome to Mooseport","Comedy",110,4.8,54,"Welcome to Mooseport",30,-1.6e+07,2004
8011,"Highlander III: The Sorcerer","Action",99,4.5,110,"Highlander: The Final Dimension",26,10800000,1994
8011,"Highlander III: The Sorcerer","Fantasy",99,4.5,110,"Highlander: The Final Dimension",26,10800000,1994
8011,"Highlander III: The Sorcerer","Science Fiction",99,4.5,110,"Highlander: The Final Dimension",26,10800000,1994
31640,"Blood and Wine","Crime",101,5.5,34,"Blood and Wine",26,-2.6e+07,1996
31640,"Blood and Wine","Drama",101,5.5,34,"Blood and Wine",26,-2.6e+07,1996
31640,"Blood and Wine","Thriller",101,5.5,34,"Blood and Wine",26,-2.6e+07,1996
9092,"Snow White: A Tale of Terror","Fantasy",100,6,62,"Snow White: A Tale of Terror",26,-2.6e+07,1997
9092,"Snow White: A Tale of Terror","Horror",100,6,62,"Snow White: A Tale of Terror",26,-2.6e+07,1997
2779,"The Curse of the Jade Scorpion","Comedy",103,6.5,165,"The Curse of the Jade Scorpion",0,0,2001
2779,"The Curse of the Jade Scorpion","Crime",103,6.5,165,"The Curse of the Jade Scorpion",0,0,2001
2779,"The Curse of the Jade Scorpion","Mystery",103,6.5,165,"The Curse of the Jade Scorpion",0,0,2001
2779,"The Curse of the Jade Scorpion","Romance",103,6.5,165,"The Curse of the Jade Scorpion",0,0,2001
2779,"The Curse of the Jade Scorpion","Thriller",103,6.5,165,"The Curse of the Jade Scorpion",0,0,2001
316002,"Accidental Love","Romance",100,3.9,95,"Accidental Love",26,-2.6e+07,2015
316002,"Accidental Love","Comedy",100,3.9,95,"Accidental Love",26,-2.6e+07,2015
36355,"Flipper","Adventure",95,5.3,84,"Flipper",25.53,-5449980,1996
36355,"Flipper","Family",95,5.3,84,"Flipper",25.53,-5449980,1996
238615,"Self/less","Science Fiction",116,6.3,1091,"Self/less",26,4523226,2015
238615,"Self/less","Mystery",116,6.3,1091,"Self/less",26,4523226,2015
238615,"Self/less","Thriller",116,6.3,1091,"Self/less",26,4523226,2015
1985,"The Constant Gardener","Drama",129,6.8,417,"The Constant Gardener",25,57466670,2005
1985,"The Constant Gardener","Mystery",129,6.8,417,"The Constant Gardener",25,57466670,2005
1985,"The Constant Gardener","Thriller",129,6.8,417,"The Constant Gardener",25,57466670,2005
615,"The Passion of the Christ","Drama",127,6.9,864,"The Passion of the Christ",30,581899420,2004
788,"Mrs. Doubtfire","Comedy",125,7,1591,"Mrs. Doubtfire",25,416286195,1993
788,"Mrs. Doubtfire","Drama",125,7,1591,"Mrs. Doubtfire",25,416286195,1993
788,"Mrs. Doubtfire","Family",125,7,1591,"Mrs. Doubtfire",25,416286195,1993
380,"Rain Man","Drama",133,7.6,1709,"Rain Man",25,387800000,1988
13223,"Gran Torino","Drama",116,7.8,3086,"Gran Torino",33,236958228,2008
10523,"W.","Drama",131,6.1,143,"W.",25.1,4406464,2008
10523,"W.","History",131,6.1,143,"W.",25.1,4406464,2008
8681,"Taken","Action",93,7.2,4369,"Taken",25,201830568,2008
8681,"Taken","Thriller",93,7.2,4369,"Taken",25,201830568,2008
239571,"The Best of Me","Drama",117,7.2,765,"The Best of Me",26,9926213,2014
239571,"The Best of Me","Romance",117,7.2,765,"The Best of Me",26,9926213,2014
619,"The Bodyguard","Thriller",129,6.1,661,"The Bodyguard",25,386006740,1992
619,"The Bodyguard","Action",129,6.1,661,"The Bodyguard",25,386006740,1992
619,"The Bodyguard","Drama",129,6.1,661,"The Bodyguard",25,386006740,1992
619,"The Bodyguard","Music",129,6.1,661,"The Bodyguard",25,386006740,1992
619,"The Bodyguard","Romance",129,6.1,661,"The Bodyguard",25,386006740,1992
424,"Schindler's List","Drama",195,8.3,4329,"Schindler's List",22,299365567,1993
424,"Schindler's List","History",195,8.3,4329,"Schindler's List",22,299365567,1993
424,"Schindler's List","War",195,8.3,4329,"Schindler's List",22,299365567,1993
50014,"The Help","Drama",146,7.8,1910,"The Help",25,99272124,2011
162903,"The Fifth Estate","Drama",128,5.7,364,"The Fifth Estate",28,-19444992,2013
162903,"The Fifth Estate","Thriller",128,5.7,364,"The Fifth Estate",28,-19444992,2013
11024,"Scooby-Doo 2: Monsters Unleashed","Mystery",93,5.4,500,"Scooby-Doo 2: Monsters Unleashed",0,181466833,2004
11024,"Scooby-Doo 2: Monsters Unleashed","Fantasy",93,5.4,500,"Scooby-Doo 2: Monsters Unleashed",0,181466833,2004
11024,"Scooby-Doo 2: Monsters Unleashed","Adventure",93,5.4,500,"Scooby-Doo 2: Monsters Unleashed",0,181466833,2004
11024,"Scooby-Doo 2: Monsters Unleashed","Comedy",93,5.4,500,"Scooby-Doo 2: Monsters Unleashed",0,181466833,2004
208763,"Viy","Thriller",127,4.9,71,"Forbidden Kingdom",26,-2.6e+07,2014
208763,"Viy","Adventure",127,4.9,71,"Forbidden Kingdom",26,-2.6e+07,2014
208763,"Viy","Mystery",127,4.9,71,"Forbidden Kingdom",26,-2.6e+07,2014
208763,"Viy","Fantasy",127,4.9,71,"Forbidden Kingdom",26,-2.6e+07,2014
6466,"Freddy vs. Jason","Horror",97,5.8,594,"Freddy vs. Jason",30,84908830,2003
254024,"The Face of an Angel","Thriller",100,4.7,64,"The Face of an Angel",0,0,2014
254024,"The Face of an Angel","Drama",100,4.7,64,"The Face of an Angel",0,0,2014
12589,"Jimmy Neutron: Boy Genius","Action",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
12589,"Jimmy Neutron: Boy Genius","Adventure",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
12589,"Jimmy Neutron: Boy Genius","Animation",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
12589,"Jimmy Neutron: Boy Genius","Comedy",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
12589,"Jimmy Neutron: Boy Genius","Family",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
12589,"Jimmy Neutron: Boy Genius","Fantasy",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
12589,"Jimmy Neutron: Boy Genius","Science Fiction",83,5.6,231,"Jimmy Neutron: Boy Genius",25,55936232,2001
7191,"Cloverfield","Action",85,6.4,2251,"Cloverfield",25,145764026,2008
7191,"Cloverfield","Thriller",85,6.4,2251,"Cloverfield",25,145764026,2008
7191,"Cloverfield","Science Fiction",85,6.4,2251,"Cloverfield",25,145764026,2008
1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Science Fiction",88,5.8,286,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",25,5.3e+07,1991
1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Adventure",88,5.8,286,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",25,5.3e+07,1991
1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Action",88,5.8,286,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",25,5.3e+07,1991
1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Comedy",88,5.8,286,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",25,5.3e+07,1991
1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Family",88,5.8,286,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",25,5.3e+07,1991
117,"The Untouchables","Crime",119,7.6,1384,"The Untouchables",25,51270454,1987
117,"The Untouchables","Drama",119,7.6,1384,"The Untouchables",25,51270454,1987
117,"The Untouchables","History",119,7.6,1384,"The Untouchables",25,51270454,1987
117,"The Untouchables","Thriller",119,7.6,1384,"The Untouchables",25,51270454,1987
6977,"No Country for Old Men","Crime",122,7.7,3003,"No Country for Old Men",25,146600000,2007
6977,"No Country for Old Men","Drama",122,7.7,3003,"No Country for Old Men",25,146600000,2007
6977,"No Country for Old Men","Thriller",122,7.7,3003,"No Country for Old Men",25,146600000,2007
168530,"Ride Along","Action",99,6.1,853,"Ride Along",25,128997819,2014
168530,"Ride Along","Comedy",99,6.1,853,"Ride Along",25,128997819,2014
634,"Bridget Jones's Diary","Comedy",97,6.5,1356,"Bridget Jones's Diary",25,256929795,2001
634,"Bridget Jones's Diary","Romance",97,6.5,1356,"Bridget Jones's Diary",25,256929795,2001
634,"Bridget Jones's Diary","Drama",97,6.5,1356,"Bridget Jones's Diary",25,256929795,2001
392,"Chocolat","Comedy",121,6.8,951,"Chocolat",25,127500343,2000
392,"Chocolat","Drama",121,6.8,951,"Chocolat",25,127500343,2000
392,"Chocolat","Romance",121,6.8,951,"Chocolat",25,127500343,2000
10327,"Legally Blonde 2: Red, White & Blonde","Comedy",95,5.1,377,"Legally Blonde 2: Red, White & Blonde",45,79914842,2003
88042,"Parental Guidance","Comedy",104,5.7,210,"Parental Guidance",25,94772232,2012
41630,"No Strings Attached","Comedy",107,6.1,1331,"No Strings Attached",25,122780440,2011
41630,"No Strings Attached","Romance",107,6.1,1331,"No Strings Attached",25,122780440,2011
11969,"Tombstone","Action",130,7.4,626,"Tombstone",25,31505065,1993
11969,"Tombstone","Adventure",130,7.4,626,"Tombstone",25,31505065,1993
11969,"Tombstone","Drama",130,7.4,626,"Tombstone",25,31505065,1993
11969,"Tombstone","History",130,7.4,626,"Tombstone",25,31505065,1993
11969,"Tombstone","Western",130,7.4,626,"Tombstone",25,31505065,1993
2085,"Romeo Must Die","Action",115,6,330,"Romeo Must Die",25,66036760,2000
2085,"Romeo Must Die","Crime",115,6,330,"Romeo Must Die",25,66036760,2000
2085,"Romeo Must Die","Thriller",115,6,330,"Romeo Must Die",25,66036760,2000
794,"The Omen","Horror",111,7.2,476,"The Omen",2.8,58122980,1976
794,"The Omen","Thriller",111,7.2,476,"The Omen",2.8,58122980,1976
9286,"Final Destination 3","Horror",93,5.8,974,"Final Destination 3",25,92719158,2006
9286,"Final Destination 3","Mystery",93,5.8,974,"Final Destination 3",25,92719158,2006
77877,"The Lucky One","Drama",101,6.8,946,"The Lucky One",25,74357138,2012
77877,"The Lucky One","Romance",101,6.8,946,"The Lucky One",25,74357138,2012
1265,"Bridge to Terabithia","Adventure",96,7,1113,"Bridge to Terabithia",60,77587063,2007
1265,"Bridge to Terabithia","Drama",96,7,1113,"Bridge to Terabithia",60,77587063,2007
1265,"Bridge to Terabithia","Family",96,7,1113,"Bridge to Terabithia",60,77587063,2007
866,"Finding Neverland","Drama",106,7.2,1223,"Finding Neverland",25,91766556,2004
175555,"A Madea Christmas","Comedy",100,7,35,"A Madea Christmas",0,0,2013
175555,"A Madea Christmas","Drama",100,7,35,"A Madea Christmas",0,0,2013
75174,"The Grey","Action",117,6.4,1451,"The Grey",25,52278331,2012
75174,"The Grey","Drama",117,6.4,1451,"The Grey",25,52278331,2012
75174,"The Grey","Thriller",117,6.4,1451,"The Grey",25,52278331,2012
11096,"Hide and Seek","Horror",101,6.1,440,"Hide and Seek",25,97644820,2005
11096,"Hide and Seek","Mystery",101,6.1,440,"Hide and Seek",25,97644820,2005
11096,"Hide and Seek","Thriller",101,6.1,440,"Hide and Seek",25,97644820,2005
8699,"Anchorman: The Legend of Ron Burgundy","Comedy",94,6.7,1493,"Anchorman: The Legend of Ron Burgundy",26,64574188,2004
769,"GoodFellas","Drama",145,8.2,3128,"GoodFellas",25,21836394,1990
769,"GoodFellas","Crime",145,8.2,3128,"GoodFellas",25,21836394,1990
10923,"Agent Cody Banks","Action",102,5,284,"Agent Cody Banks",28,30795814,2003
11283,"Nanny McPhee","Fantasy",97,6.4,711,"Nanny McPhee",25,97489822,2005
11283,"Nanny McPhee","Comedy",97,6.4,711,"Nanny McPhee",25,97489822,2005
11283,"Nanny McPhee","Family",97,6.4,711,"Nanny McPhee",25,97489822,2005
111,"Scarface","Action",170,8,2948,"Scarface",25,40884703,1983
111,"Scarface","Crime",170,8,2948,"Scarface",25,40884703,1983
111,"Scarface","Drama",170,8,2948,"Scarface",25,40884703,1983
111,"Scarface","Thriller",170,8,2948,"Scarface",25,40884703,1983
11676,"Nothing to Lose","Action",97,6.3,174,"Nothing to Lose",25,-2.5e+07,1997
11676,"Nothing to Lose","Adventure",97,6.3,174,"Nothing to Lose",25,-2.5e+07,1997
11676,"Nothing to Lose","Comedy",97,6.3,174,"Nothing to Lose",25,-2.5e+07,1997
746,"The Last Emperor","Drama",163,7.4,355,"The Last Emperor",23,20984230,1987
746,"The Last Emperor","History",163,7.4,355,"The Last Emperor",23,20984230,1987
77866,"Contraband","Thriller",109,6.1,770,"Contraband",25,38100000,2012
77866,"Contraband","Action",109,6.1,770,"Contraband",25,38100000,2012
77866,"Contraband","Drama",109,6.1,770,"Contraband",25,38100000,2012
77866,"Contraband","Crime",109,6.1,770,"Contraband",25,38100000,2012
9416,"Money Talks","Action",97,5.9,87,"Money Talks",0,0,1997
9416,"Money Talks","Adventure",97,5.9,87,"Money Talks",0,0,1997
9416,"Money Talks","Comedy",97,5.9,87,"Money Talks",0,0,1997
7345,"There Will Be Blood","Drama",158,7.9,1537,"There Will Be Blood",25,52208711,2007
14317,"The Wild Thornberrys Movie","Animation",85,5.8,44,"The Wild Thornberrys Movie",35,-3.5e+07,2002
14317,"The Wild Thornberrys Movie","Adventure",85,5.8,44,"The Wild Thornberrys Movie",35,-3.5e+07,2002
14317,"The Wild Thornberrys Movie","Family",85,5.8,44,"The Wild Thornberrys Movie",35,-3.5e+07,2002
20694,"Rugrats Go Wild","Animation",84,5.6,61,"Rugrats Go Wild",0,0,2003
20694,"Rugrats Go Wild","Family",84,5.6,61,"Rugrats Go Wild",0,0,2003
12277,"Undercover Brother","Action",86,5.5,112,"Undercover Brother",25,16604473,2002
12277,"Undercover Brother","Comedy",86,5.5,112,"Undercover Brother",25,16604473,2002
9779,"The Sisterhood of the Traveling Pants","Drama",119,6.3,386,"The Sisterhood of the Traveling Pants",25,14053061,2005
9779,"The Sisterhood of the Traveling Pants","Comedy",119,6.3,386,"The Sisterhood of the Traveling Pants",25,14053061,2005
2140,"Kiss of the Dragon","Action",98,6.4,298,"Kiss of the Dragon",25,39437847,2001
2140,"Kiss of the Dragon","Crime",98,6.4,298,"Kiss of the Dragon",25,39437847,2001
2140,"Kiss of the Dragon","Thriller",98,6.4,298,"Kiss of the Dragon",25,39437847,2001
12620,"The House Bunny","Romance",97,5.6,529,"The House Bunny",25,45442940,2008
12620,"The House Bunny","Comedy",97,5.6,529,"The House Bunny",25,45442940,2008
14177,"Beauty Shop","Comedy",105,5.4,115,"Beauty Shop",25,11351350,2005
14177,"Beauty Shop","Romance",105,5.4,115,"Beauty Shop",25,11351350,2005
198185,"Million Dollar Arm","Drama",124,6.6,259,"Million Dollar Arm",25,13307627,2014
227156,"The Giver","Drama",94,6.4,1798,"The Giver",25,41980456,2014
227156,"The Giver","Science Fiction",94,6.4,1798,"The Giver",25,41980456,2014
10735,"What a Girl Wants","Comedy",105,5.8,368,"What a Girl Wants",0,0,2003
11351,"Jeepers Creepers 2","Horror",104,5.5,299,"Jeepers Creepers 2",17,46102666,2003
11351,"Jeepers Creepers 2","Thriller",104,5.5,299,"Jeepers Creepers 2",17,46102666,2003
10030,"Good Luck Chuck","Comedy",101,5.5,444,"Good Luck Chuck",25,34192128,2007
10030,"Good Luck Chuck","Drama",101,5.5,444,"Good Luck Chuck",25,34192128,2007
10030,"Good Luck Chuck","Romance",101,5.5,444,"Good Luck Chuck",25,34192128,2007
10623,"Cradle 2 the Grave","Action",101,5.8,236,"Cradle 2 the Grave",25,31489558,2003
10623,"Cradle 2 the Grave","Crime",101,5.8,236,"Cradle 2 the Grave",25,31489558,2003
10623,"Cradle 2 the Grave","Drama",101,5.8,236,"Cradle 2 the Grave",25,31489558,2003
590,"The Hours","Drama",114,7,451,"The Hours",25,16597830,2002
9655,"She's the Man","Comedy",105,6.4,671,"She's the Man",20,13889159,2006
9655,"She's the Man","Drama",105,6.4,671,"She's the Man",20,13889159,2006
9655,"She's the Man","Family",105,6.4,671,"She's the Man",20,13889159,2006
9655,"She's the Man","Romance",105,6.4,671,"She's the Man",20,13889159,2006
1268,"Mr. Bean's Holiday","Family",90,6.1,663,"Mr. Bean's Holiday",25,204736344,2007
1268,"Mr. Bean's Holiday","Comedy",90,6.1,663,"Mr. Bean's Holiday",25,204736344,2007
11237,"Anacondas: The Hunt for the Blood Orchid","Adventure",97,4.9,199,"Anacondas: The Hunt for the Blood Orchid",20,50992898,2004
11237,"Anacondas: The Hunt for the Blood Orchid","Action",97,4.9,199,"Anacondas: The Hunt for the Blood Orchid",20,50992898,2004
11237,"Anacondas: The Hunt for the Blood Orchid","Horror",97,4.9,199,"Anacondas: The Hunt for the Blood Orchid",20,50992898,2004
11237,"Anacondas: The Hunt for the Blood Orchid","Science Fiction",97,4.9,199,"Anacondas: The Hunt for the Blood Orchid",20,50992898,2004
11237,"Anacondas: The Hunt for the Blood Orchid","Thriller",97,4.9,199,"Anacondas: The Hunt for the Blood Orchid",20,50992898,2004
190955,"Blood Ties","Thriller",128,6,171,"Blood Ties",25.5,-23084528,2013
190955,"Blood Ties","Crime",128,6,171,"Blood Ties",25.5,-23084528,2013
190955,"Blood Ties","Drama",128,6,171,"Blood Ties",25.5,-23084528,2013
5123,"August Rush","Drama",114,7.1,797,"August Rush",25,41122026,2007
4518,"Elizabeth","Drama",124,7.1,334,"Elizabeth",30,52150642,1998
4518,"Elizabeth","History",124,7.1,334,"Elizabeth",30,52150642,1998
11932,"Bride of Chucky","Horror",89,5.5,350,"Bride of Chucky",25,25671850,1998
11932,"Bride of Chucky","Comedy",89,5.5,350,"Bride of Chucky",25,25671850,1998
11165,"Tora! Tora! Tora!","History",144,6.9,147,"Tora! Tora! Tora!",25.485,4063291,1970
11165,"Tora! Tora! Tora!","Action",144,6.9,147,"Tora! Tora! Tora!",25.485,4063291,1970
11165,"Tora! Tora! Tora!","Drama",144,6.9,147,"Tora! Tora! Tora!",25.485,4063291,1970
11165,"Tora! Tora! Tora!","Adventure",144,6.9,147,"Tora! Tora! Tora!",25.485,4063291,1970
11165,"Tora! Tora! Tora!","War",144,6.9,147,"Tora! Tora! Tora!",25.485,4063291,1970
6116,"Spice World","Adventure",93,4.7,123,"Spice World",25,7.5e+07,1997
6116,"Spice World","Fantasy",93,4.7,123,"Spice World",25,7.5e+07,1997
6116,"Spice World","Drama",93,4.7,123,"Spice World",25,7.5e+07,1997
6116,"Spice World","Comedy",93,4.7,123,"Spice World",25,7.5e+07,1997
6116,"Spice World","Music",93,4.7,123,"Spice World",25,7.5e+07,1997
57431,"The Sitter","Comedy",81,5.4,325,"The Sitter",25,9942188,2011
21724,"Dance Flick","Action",83,4.7,71,"Dance Flick",0,0,2009
21724,"Dance Flick","Comedy",83,4.7,71,"Dance Flick",0,0,2009
21724,"Dance Flick","Music",83,4.7,71,"Dance Flick",0,0,2009
278,"The Shawshank Redemption","Drama",142,8.5,8205,"The Shawshank Redemption",25,3341469,1994
278,"The Shawshank Redemption","Crime",142,8.5,8205,"The Shawshank Redemption",25,3341469,1994
9290,"Crocodile Dundee in Los Angeles","Adventure",92,4.7,146,"Crocodile Dundee in Los Angeles",21.15,18288674,2001
9290,"Crocodile Dundee in Los Angeles","Comedy",92,4.7,146,"Crocodile Dundee in Los Angeles",21.15,18288674,2001
11543,"Kingpin","Comedy",113,6.7,244,"Kingpin",27,-1976566,1996
284536,"The Gambler","Thriller",111,5.7,543,"The Gambler",25,14171130,2014
284536,"The Gambler","Crime",111,5.7,543,"The Gambler",25,14171130,2014
284536,"The Gambler","Drama",111,5.7,543,"The Gambler",25,14171130,2014
152737,"August: Osage County","Comedy",121,6.9,483,"August: Osage County",25,49188937,2013
152737,"August: Osage County","Drama",121,6.9,483,"August: Osage County",25,49188937,2013
13374,"Ice Princess","Drama",98,5.9,185,"Ice Princess",25,2645491,2005
13374,"Ice Princess","Comedy",98,5.9,185,"Ice Princess",25,2645491,2005
13374,"Ice Princess","Family",98,5.9,185,"Ice Princess",25,2645491,2005
8976,"A Lot Like Love","Comedy",107,6.5,318,"A Lot Like Love",30,12886719,2005
319888,"Eddie the Eagle","Comedy",106,7.2,661,"Eddie the Eagle",23,23152800,2016
319888,"Eddie the Eagle","Drama",106,7.2,661,"Eddie the Eagle",23,23152800,2016
319888,"Eddie the Eagle","History",106,7.2,661,"Eddie the Eagle",23,23152800,2016
9469,"He Got Game","Drama",136,6.7,134,"He Got Game",25,-3432147,1998
1909,"Don Juan DeMarco","Romance",97,6.2,183,"Don Juan DeMarco",25,-2800000,1994
1909,"Don Juan DeMarco","Drama",97,6.2,183,"Don Juan DeMarco",25,-2800000,1994
1909,"Don Juan DeMarco","Comedy",97,6.2,183,"Don Juan DeMarco",25,-2800000,1994
22971,"Dear John","Drama",115,6.6,1262,"Dear John",25,89977104,2010
22971,"Dear John","Romance",115,6.6,1262,"Dear John",25,89977104,2010
22971,"Dear John","War",115,6.6,1262,"Dear John",25,89977104,2010
34813,"The Losers","Action",97,6.2,515,"The Losers",25,-1420000,2010
34813,"The Losers","Adventure",97,6.2,515,"The Losers",25,-1420000,2010
34813,"The Losers","Crime",97,6.2,515,"The Losers",25,-1420000,2010
